id,name,addr,use_time,free,b_name,b_call,x_crdn,y_crdn,type1,type2,type3,type4,type5,type6
JD110057,누리터,제주특별자치도 제주시 애월읍 유수암로 218,24시간 이용가능,Y,제주특별자치도,1899-8852,33.42599041,126.4024819,0,0,0,0,0,2
JD110058,우당도서관,제주특별자치도 제주시 사라봉동길 30,24시간 이용가능,Y,제주특별자치도,1899-8852,33.51485073,126.5482259,0,0,0,0,0,2
JD110066,제주청소년수련원,제주특별자치도 제주시 한림읍 금능남로 128,24시간 이용가능,Y,제주특별자치도,1899-8852,33.37754588,126.2361366,0,0,0,0,0,2
JD110070,하귀1리공영주차장,제주특별자치도 제주시 애월읍 하귀1리 118-1,24시간 이용가능,Y,제주특별자치도,1899-8852,33.48588154,126.4144072,0,0,0,0,0,2
JD110072,한경면종합복지회관,제주특별자치도 제주시 한경면 칠전로 37,09:00~18:00,Y,제주특별자치도,1899-8852,33.30047583,126.1837079,0,0,0,0,0,2
JD160004,중문보건지소,제주특별자치도 서귀포시 천제연로 277,24시간 이용가능,Y,제주특별자치도,1899-8852,33.25141866,126.4347654,0,0,0,0,0,1
JD160006,월평마을회관(다목적건물),제주특별자치도 서귀포시 월평로 41,24시간 이용가능,Y,제주특별자치도,1899-8852,33.246113,126.4607802,0,0,0,0,0,2
JD160011,서귀포시 중앙교회,제주특별자치도 서귀포시 동홍로 278,24시간 이용가능,Y,제주특별자치도,1899-8852,33.27303357,126.568836,0,0,0,0,0,2
JD160012,보성리사무소,제주특별자치도 서귀포시 대정읍 추사로 93-7,24시간 이용가능,Y,제주특별자치도,1899-8852,33.25120087,126.2730943,0,0,0,0,0,2
JD160020,의귀교회 인근 공영주차장,제주특별자치도 서귀포시,24시간 이용가능,Y,제주특별자치도,1899-8852,33.311752,126.713374,0,0,0,0,0,2
JD160029,모슬포운진항,제주특별자치도 서귀포시 대정읍 최남단해안로 116,24시간 이용가능,Y,제주특별자치도,1899-8852,33.21102199,126.2569491,0,0,0,0,0,2
JD160030,감사위원회,제주특별자치도 서귀포시 신중로 37,24시간 이용가능,Y,제주특별자치도,1899-8852,33.25551475,126.5091962,0,0,0,0,0,2
JD160034,성읍민속마을주차장,제주특별자치도 서귀포시 표선면 성읍리 855-3,24시간 이용가능,Y,제주특별자치도,1899-8852,33.38452705,126.8012807,0,0,0,0,0,2
JD160047,표선도서관,제주특별자치도 서귀포시 표선면 표선백사로110번길 17-10,24시간 이용가능,Y,제주특별자치도,1899-8852,33.32377507,126.838496,0,0,0,0,0,2
JD160051,광치기해변공영주차장,제주특별자치도 서귀포시 성산읍 고성리 263,24시간 이용가능,Y,제주특별자치도,1899-8852,33.45533224,126.9255148,0,0,0,0,0,2
JD160052,서귀포공립요양원,제주특별자치도 서귀포시 남원읍 일주동로 7166,24시간 이용가능,Y,제주특별자치도,1899-8852,33.28294771,126.7153749,0,0,0,0,0,2
JD160053,제주국제컨벤션센터,제주특별자치도 서귀포시 중문관광로 224,24시간 이용가능,Y,제주특별자치도,1899-8852,33.24162957,126.425483,0,0,0,0,0,1
JE010002,첨단과학기술단지 지하,제주특별자치도 제주시 첨단로 213-3,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.454,126.5723,0,4,0,0,0,0
JE010003,노형 미리내S클래스APT,제주특별자치도 제주시 광평동로 66,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.48597824,126.4686479,0,3,0,0,0,0
JE010006,KBS 사옥 주차장,제주특별자치도 제주시 복지로1길 8,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.48912196,126.5189994,0,5,0,0,0,0
JE010007,문예회관,제주특별자치도 제주시 동광로 69,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.50598221,126.5349456,0,0,0,0,0,0
JE010010,올레리조트,제주특별자치도 제주시 애월읍 부룡수길 33,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.4749922,126.3558259,0,2,0,0,0,0
JE010011,에코랜드테마파크,제주특별자치도 제주시 조천읍 남조로 1982,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.4453473,126.6653855,0,3,0,0,0,0
JE010012,대명리조트,제주특별자치도 제주시 조천읍 신북로 577,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.54006825,126.6719458,0,2,0,0,0,0
JE010014,라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.3782702,126.2396908,0,3,0,0,0,0
JE010019,엘리시안제주CC,제주특별자치도 제주시 애월읍 평화로 1738-116,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.373081,126.380561,0,2,0,0,0,0
JE010021,제주웰컴센터,제주특별자치도 제주시 선덕로 23,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.486072,126.499477,0,0,0,0,0,1
JE010023,한림공원,제주특별자치도 제주시 한림읍 한림로 300,09:00~19:00,Y,제주전기자동차서비스,1670-2690,33.390211,126.237492,0,0,0,0,0,1
JE010025,제주교육박물관,제주특별자치도 제주시 오복4길 25,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.494517,126.537557,0,2,0,0,0,0
JE010027,김녕교회,제주특별자치도 제주시 구좌읍 김녕로14길 41,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.551529,126.753461,0,2,0,0,0,0
JE010030,조은이앤씨주식회사,제주특별자치도 제주시 원남2길 40,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.483869,126.521539,0,2,0,0,0,0
JE010031,블루하와이 리조트,제주특별자치도 제주시 한림읍 한림로 77,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.381318,126.218311,0,2,0,0,0,0
JE010032,제주시교육지원청,제주특별자치도 제주시 남광로 27,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.493875,126.538678,0,2,0,0,0,0
JE010033,가연이네주말농장민박식당,제주특별자치도 제주시 진목3길 59 1층,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.49248,126.601732,0,2,0,0,0,0
JE010036,천일각,제주특별자치도 제주시 서광로 112,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.4997635,126.508441,0,2,0,0,0,0
JE010044,981 파크,제주특별자치도 제주시 애월읍 천덕로 880-24,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.390639,126.366526,0,0,0,0,0,1
JE010056,푸른열매작은도서관,제주특별자치도 제주시 조천읍 조천2길 6,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.534599,126.631888,0,2,0,0,0,0
JE010057,대한예수교장로회송당교회,제주특별자치도 제주시 구좌읍 중산간동로 2222-2,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.471552,126.780499,0,2,0,0,0,0
JE010069,메종글래드제주,제주특별자치도 제주시 노연로 80,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.485194,126.488614,0,2,0,0,0,0
JE010070,밭담공원,제주특별자치도 제주시,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.563694,126.778807,0,0,0,0,2,0
JE010071,명월국민학교,제주특별자치도 제주시 한림읍 명월로 48,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.388732,126.264864,0,2,0,0,0,0
JE010072,함덕카페H,제주특별자치도 제주시 조천읍 함대로 3길 24-9,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.526229,126.659975,0,2,0,0,0,0
JE010074,저지리498맛나게드시게,제주특별자치도 제주시 한경면 중산간서로 3793,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.342456,126.255701,0,2,0,0,0,0
JE010076,우도119지역센터,제주특별자치도 제주시 우도면 우도로 109,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.502163,126.953568,0,2,0,0,0,0
JE010078,조일리복지회관,제주특별자치도 제주시 우도면 우도비양길 89,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.509791,126.962877,0,2,0,0,0,0
JE010079,서광리사무소,제주특별자치도 제주시 우도면 우목길 48,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.508206,126.948932,0,2,0,0,0,0
JE010080,레인보우 오라1호점,제주특별자치도 제주시 연삼로 163,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.493446,126.51003,0,2,0,0,0,0
JE010084,사려니숲길화덕피자,제주특별자치도 제주시 조천읍 남조로 2133,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.456309,126.662183,0,2,0,0,0,0
JE010086,GS25 애월구엄점,제주특별자치도 제주시 애월읍 애월해안로 715,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.484104,126.377576,0,2,0,0,0,0
JE010091,북촌카페,제주특별자치도 제주시 조천읍 일주동로 1360,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.540215,126.684666,0,2,0,0,0,0
JE010092,바람과언덕,제주특별자치도 제주시 한경면 노을해안로 1203-4,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.306771,126.169008,0,2,0,0,0,0
JE010093,고산농협,제주특별자치도 제주시 한경면 용고로 81,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.300642,126.17929,0,2,0,0,0,0
JE010095,틸다하우스,제주특별자치도 제주시 한경면 중산간서로 3367-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.310843,126.237098,0,2,0,0,0,0
JE010100,한림칠돈가,제주특별자치도 제주시 한림읍 한림상로 69,11:00~23:00,Y,제주전기자동차서비스,1670-2690,33.407578,126.26153,0,2,0,0,0,0
JE010103,슬로손해사정,제주특별자치도 제주시 연북로 550,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.486036,126.538327,0,2,0,0,0,0
JE010110,이스트포레스트,제주특별자치도 제주시 구좌읍 종달로1길 26-1,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.495871,126.898774,0,2,0,0,0,0
JE010112,돈사돈 월정점,제주특별자치도 제주시 구좌읍 한동북1길 29-3,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.541363,126.827155,0,2,0,0,0,0
JE010113,한국폴로컨트리클럽,제주특별자치도 제주시 구좌읍 월행남길 322-30,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.523981,126.780528,0,2,0,0,0,0
JE010114,밭담,제주특별자치도 제주시 구좌읍 행원로5길 35-20,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.556675,126.803497,0,2,0,0,0,0
JE010120,바나바하도바베큐타운,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.516901,126.899235,0,2,0,0,0,0
JE010124,미스칠,제주특별자치도 제주시 일주서로 7831,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.493875,126.48337,0,2,0,0,0,0
JE010125,제갈양,제주특별자치도 제주시 한림읍 한림로 155,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.386035,126.22443,0,2,0,0,0,0
JE010127,할로비치,제주특별자치도 제주시 한경면 녹차분재로 354,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.308389,126.281466,0,2,0,0,0,0
JE010128,카페파람,제주특별자치도 제주시 한경면 한경해안로 470,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.341789,126.171245,0,2,0,0,0,0
JE010130,지금여기에팬션,제주특별자치도 제주시 한림읍 금능길 79,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.389227,126.231381,0,2,0,0,0,0
JE010131,개똥이동물원,제주특별자치도 제주시 조천읍 종인내길 133,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.494797,126.623022,0,2,0,0,0,0
JE010132,판포어촌계,제주특별자치도 제주시 한경면 일주서로 4542,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.364792,126.201085,0,2,0,0,0,0
JE010134,피그농원,제주특별자치도 제주시 한림읍 한수풀로2길 31,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.417339,126.273031,0,2,0,0,0,0
JE010138,한국경주마생산자협회,제주특별자치도 제주시 조천읍 남조로 1649-24,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.413345,126.674167,0,2,0,0,0,0
JE010139,신동아문구,제주특별자치도 제주시 사평8길 9,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.491583,126.51493,0,2,0,0,0,0
JE010140,제주글램핑 무한자미향,제주특별자치도 제주시 구좌읍 중산간동로 1921,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.481489,126.752203,0,5,0,0,0,0
JE010141,아모르하우스2펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-20,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.508144,126.901788,0,2,0,0,0,0
JE010142,햇살가득돌담집,제주특별자치도 제주시 조천읍 함대로 25-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.541535,126.658194,0,2,0,0,0,0
JE010145,우도고래펜션,제주특별자치도 제주시 우도면 하고수길 64,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.512689,126.956567,0,2,0,0,0,0
JE010148,풀하우스 까델아스가든,제주특별자치도 제주시 애월읍 신엄9길 46,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.475314,126.366677,0,2,0,0,0,0
JE010152,뚱딴지,제주특별자치도 제주시 애월읍 부룡수길 17,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.474541,126.354838,0,2,0,0,0,0
JE010154,섬풍경펜션,제주특별자치도 제주시 한경면 노을해안로 1203-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.307086,126.168412,0,2,0,0,0,0
JE010157,메이즈랜드 전기차충전소,제주특별자치도 제주시 구좌읍 비자림로 2134-47,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.489464,126.800715,0,3,0,0,0,0
JE010158,리벤시아호텔앤드풀빌라,제주특별자치도 제주시 한림읍 한림로 33,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.377226,126.218479,0,2,0,0,0,0
JE010159,흑돼지가있는풍경 본점,제주특별자치도 제주시 진군남4길 7-8,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.475345,126.48064,0,5,0,0,0,0
JE010161,투썸플레이스 제주노형DT점,제주특별자치도 제주시 월랑로 70,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.491293,126.4741,0,0,0,0,1,0
JE010162,제주미래컨설팅,제주특별자치도 제주시 한경면 일주서로 4525,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.364723,126.199267,0,2,0,0,0,0
JE010165,말리가,제주특별자치도 제주시 한림읍 협재로 124,09:00~20:00,Y,제주전기자동차서비스,1670-2690,33.387126,126.249,0,2,0,0,0,0
JE010168,세븐일레븐 제주애월로드점,제주특별자치도 제주시 애월읍 중산간서로 6617,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.463996,126.436406,0,2,0,0,0,0
JE010171,비자림베리멍펜션,제주특별자치도 제주시 구좌읍 다랑쉬북로 58,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.492088,126.812804,0,2,0,0,0,0
JE010172,서프라이즈 테마파크,제주특별자치도 제주시 조천읍 남조로 2243,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.465189,126.659603,0,0,0,0,1,0
JE010175,아트인명도암,제주특별자치도 제주시 명림로 209,09:00~20:00,Y,제주전기자동차서비스,1670-2690,33.468038,126.611678,0,2,0,0,0,0
JE010180,별헤는밤,제주특별자치도 제주시 애월읍 광상로 348,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.44334,126.396623,0,2,0,0,0,0
JE010181,상명리 복지회관,제주특별자치도 제주시 한림읍 상명1길 16-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.359888,126.271161,0,2,0,0,0,0
JE010184,알앤티호텔,제주특별자치도 제주시 중앙로14길 30-1,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.511176,126.521163,0,2,0,0,0,0
JE010197,스카이워터쇼,제주특별자치도 제주시 구좌읍 번영로 2172-80,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.424099,126.743784,0,3,0,0,0,0
JE010199,국제건축,제주특별자치도 제주시 은수남길 91,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.463519,126.487005,0,2,0,0,0,0
JE010217,오션패밀리호텔,제주특별자치도 제주시 일주서로 7531,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.495268,126.450961,0,2,0,0,0,0
JE010221,노형중학교,제주특별자치도 제주시 노형1길 28,24시간,Y,(주)제주전기자동차서비스,1670-2690,33.47957,126.475884,0,2,0,0,0,0
JE010224,영주고등학교,제주특별자치도 제주시 첨단동길 92,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.455036,126.579752,0,2,0,0,0,0
JE010226,예그린오피스텔,제주특별자치도 제주시 삼무로 9,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.490205,126.487855,0,2,0,0,0,0
JE010227,에이바우트커피 중앙여고점,제주특별자치도 제주시 중앙로 343,24시간,Y,(주)제주전기자동차서비스,1670-2690,33.491287,126.537459,0,0,0,0,1,0
JE010228,에이바우트커피 삼화점,제주특별자치도 제주시 동화로 56,24시간 이용가능,Y,(주)제주전기자동차서비스,1670-2690,33.515557,126.572828,0,0,0,0,1,0
JE010234,브릭캠퍼스,제주특별자치도 제주시 1100로 3045,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.458189,126.48555,0,0,0,0,2,0
JE010241,소노벨제주,제주특별자치도 제주시 조천읍 신북로 577,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.540159,126.671848,0,0,0,0,2,0
JE020001,해비치호텔앤드리조트,제주특별자치도 서귀포시 표선면 민속해안로 537,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.3222341,126.844117,0,0,0,0,0,1
JE020002,신라호텔제주,제주특별자치도 서귀포시 중문관광로72번길 75,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.2486939,126.4072788,0,0,0,0,0,5
JE020003,중문덤장,제주특별자치도 서귀포시 천제연로 17,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.25755342,126.4079598,0,0,0,0,1,0
JE020004,금호리조트,제주특별자치도 서귀포시 남원읍 태위로 522-12,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.2733821,126.7012151,0,2,0,0,0,0
JE020005,사이프러스CC,제주특별자치도 서귀포시 표선면 번영로 2300,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.41427554,126.744891,0,2,0,0,0,0
JE020006,홈플러스 서귀포점,제주특별자치도 서귀포시 중앙로 180,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.26075079,126.5597205,0,0,0,0,0,0
JE020009,박물관은살아있다,제주특별자치도 서귀포시 중문관광로 42,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.2550158,126.409676,0,2,0,0,0,0
JE020011,소인국테마파크,제주특별자치도 서귀포시 안덕면 중산간서로 1878,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.289506,126.322123,0,0,0,0,0,2
JE020026,세계자동차제주박물관,제주특별자치도 서귀포시 안덕면 중산간서로 1610,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.282381,126.349967,0,0,0,0,1,0
JE020027,청솔나무집,제주특별자치도 서귀포시 성산읍 성산중앙로 25,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.462483,126.932154,0,2,0,0,0,0
JE020028,젠,제주특별자치도 서귀포시 안덕면 사계남로 186-8,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.229234,126.308616,0,2,0,0,0,0
JE020030,제주스테이인성산,제주특별자치도 서귀포시 성산읍 신고로 11,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.438096,126.915988,0,2,0,0,0,0
JE020031,마더카페,제주특별자치도 서귀포시 남원읍 태위로 894번길 45,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.280996,126.741312,0,2,0,0,0,0
JE020035,성산자동차공업사,제주특별자치도 서귀포시 성산읍 일주동로 3965,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.472051,126.902493,0,2,0,0,0,0
JE020037,국립기상과학원,제주특별자치도 서귀포시 서호북로 33,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.258739,126.517845,0,3,0,0,0,0
JE020045,페를로,제주특별자치도 서귀포시 안덕면 덕수회관로 74번길 33,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.25674,126.306135,0,2,0,0,0,0
JE020046,감귤연구소,제주특별자치도 서귀포시 남원읍 하례광장로 107,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.302426,126.611857,0,2,0,0,0,0
JE020047,서울불고기,제주특별자치도 서귀포시 성산읍 서성일로 786,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.434079,126.865481,0,2,0,0,0,0
JE020048,M1971,제주특별자치도 서귀포시 대정읍 최남단해안로 116,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.210814,126.256488,0,2,0,0,0,0
JE020050,소낭밭가든,제주특별자치도 서귀포시 대포복개로110번길 133,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.25222,126.446586,0,2,0,0,0,0
JE020051,사해방,제주특별자치도 서귀포시 천제연로 263,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.251533,126.432668,0,2,0,0,0,0
JE020052,갈비미,제주특별자치도 서귀포시 강정통물로 1,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.22853,126.474959,0,2,0,0,0,0
JE020053,롯데아트빌라스제주,제주특별자치도 서귀포시 색달중앙로252번길 124,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.28794,126.415941,0,2,0,0,0,0
JE020054,캠파제주,제주특별자치도 서귀포시 516로 574-23,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.298519,126.601029,0,2,0,0,0,0
JE020056,예래고을,제주특별자치도 서귀포시 상예로 238,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.266038,126.393864,0,2,0,0,0,0
JE020057,관통사,제주특별자치도 서귀포시 표선면 표선관정로 52,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.326582,126.826502,0,2,0,0,0,0
JE020059,르페도라,제주특별자치도 서귀포시 남원읍 신례중앙로 6,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.289602,126.629271,0,2,0,0,0,0
JE020061,농업회사법인 백록,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 12,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.440078,126.919974,0,2,0,0,0,0
JE020062,클럽이에스 제주리조트,제주특별자치도 서귀포시 1100로 501,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.289451,126.455968,0,6,0,0,0,0
JE020063,남극노인성전통한옥휴양펜션,제주특별자치도 서귀포시 하신상로 216,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.276143,126.606651,0,2,0,0,0,0
JE020065,해촌,제주특별자치도 서귀포시 성산읍 일출로 220,09:00~20:00,Y,제주전기자동차서비스,1670-2690,33.459217,126.930007,0,2,0,0,0,0
JE020069,바랑쉬게스트하우스,제주특별자치도 서귀포시 성산읍 환해장성로 496,09:00~24:00,Y,제주전기자동차서비스,1670-2690,33.400996,126.903679,0,2,0,0,0,0
JE020070,아꼬아,제주특별자치도 서귀포시 동부로 7,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.245357,126.569579,0,2,0,0,0,0
JE020072,펫소풍,제주특별자치도 서귀포시 안덕면 화순서서로 458,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.282796,126.304827,0,2,0,0,0,0
JE020073,롯데스카이힐제주cc,제주특별자치도 서귀포시 상예로 530,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.287777,126.404027,0,3,0,0,0,0
JE020074,하영횟집,제주특별자치도 서귀포시 이어도로 1043,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.245259,126.522282,0,2,0,0,0,0
JE020076,서귀포 칠돈가,제주특별자치도 서귀포시 일주동로 8800,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.253874,126.548899,0,2,0,0,0,0
JE020077,모메든식당 중문점,제주특별자치도 서귀포시 일주서로 508,09:00~22:00,Y,제주전기자동차서비스,1670-2690,33.25346,126.454507,0,2,0,0,0,0
JE020080,골드원 호텔앤드스위트,제주특별자치도 서귀포시 이어도로 1032,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.244115,126.522254,0,2,0,0,0,0
JE020081,카사로마호텔,제주특별자치도 서귀포시 태평로 347,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.246807,126.558123,0,2,0,0,0,0
JE020082,워시엔조이 제주안덕사계점,제주특별자치도 서귀포시 안덕면 산방로 244,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.235913,126.309443,0,2,0,0,0,0
JE020083,서귀포농협 하나로마트,제주특별자치도 서귀포시 516로 40-1,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.257385,126.58004,0,0,0,0,1,0
JE020084,제주공감게스트하우스,제주특별자치도 서귀포시 대정읍 일과대수로27번길 35,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.238083,126.229261,0,2,0,0,0,0
JE020085,산방산애펜션 누루빌,제주특별자치도 서귀포시 안덕면 사계로114번길 53-23,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.243952,126.303525,0,2,0,0,0,0
JE020089,한옥호텔 한라궁,제주특별자치도 서귀포시 칠십리로 243,09:00~18:00,Y,(주)제주전기자동차서비스,1670-2690,33.248357,126.578225,0,2,0,0,0,0
JE020090,제주하나호텔,제주특별자치도 서귀포시 중문관광로72번길 53,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.249878,126.408103,0,2,0,0,0,0
JE020091,천지연호텔,제주특별자치도 서귀포시 솔동산로 40,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.241856,126.562418,0,2,0,0,0,0
JE020096,세교메디칼,제주특별자치도 서귀포시 남원읍 일주동로 6761,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.291894,126.755966,0,2,0,0,0,0
JE020098,제주돈아 서귀포점,제주특별자치도 서귀포시 돈내코로 191,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.302332,126.576854,0,2,0,0,0,0
JE020100,제주항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.304268,126.299672,0,10,0,0,0,0
JE020102,비욘드북카페앤게스트하우스,제주특별자치도 서귀포시 성산읍 신천동로 24-30,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.345033,126.854171,0,2,0,0,0,0
JE020103,씨앤피리조트,제주특별자치도 서귀포시 성산읍 중산간동로 4328-63,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.390257,126.830958,0,2,0,0,0,0
JE020104,산방산 탄산온천,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.249009,126.298772,0,0,0,0,2,0
JE020105,휴애리,제주특별자치도 서귀포시,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.309346,126.633773,0,0,0,0,2,0
JE020106,성읍녹차마을 영농조합법인,제주특별자치도 서귀포시,09:00~18:00,Y,제주전기자동차서비스,1670-2690,33.380963,126.79116,0,0,0,0,2,0
JE020108,대정농협 하나로마트,제주특별자치도 서귀포시 대정읍 일주서로 2460,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.233977,126.264182,0,0,0,0,3,0
JE020109,마리조아 중문점,제주특별자치도 서귀포시 이어도로 215,24시간 이용가능,Y,제주전기자동차서비스,1670-2690,33.241578,126.443069,0,2,0,0,0,0
