id,name,addr,use_time,free,b_name,b_call,x_crdn,y_crdn,type1,type2,type3,type4,type5,type6
BT000001,보타리에너지,제주특별자치도 제주시 애월읍 녹근로 130,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.40864,126.317386,0,0,0,0,0,1
BT000002,보타리에너지(오름재),제주특별자치도 제주시 애월읍 돈물내길 16,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.398486,126.326259,0,0,0,0,0,1
BT000003,포레스트사파리,제주특별자치도 제주시 조천읍 선교로 474-1,24시간 이용가능,Y,보타리에너지,080-799-9100,33.463075,126.70884,0,0,0,0,2,0
BT000004,유수암주유소,제주특별자치도 제주시 애월읍 유수암 평화10길2,24시간 이용가능,Y,보타리에너지,080-799-9100,33.427569,126.410881,0,0,0,0,1,0
BT000005,그리스박물관,제주특별자치도 제주시 한림읍 광산로 942,24시간 이용가능,Y,보타리에너지,080-799-9100,33.347946,126.356832,0,0,0,0,1,0
BT000006,CU김녕교차로점,제주특별자치도 제주시 구좌읍 일주동로 1998,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.55122099,126.7438001,0,0,0,0,0,1
BT000007,금악주유소,제주특별자치도 제주시 한림읍 한창로 1249,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.35333585,126.2983902,0,0,0,0,0,1
BT000008,제주담,제주특별자치도 제주시 구좌읍 비자림로 1575,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.45110761,126.768026,0,0,0,0,0,1
BT000009,와흘을그리다,제주특별자치도 제주시 조천읍 남조로 2213,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.46252622,126.6603668,0,0,0,0,0,1
BT000010,마마뜰카페,제주특별자치도 서귀포시 안덕면 신화역사로403번길 82,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.30998073,126.3337272,0,0,0,0,0,1
BT000011,한솜카페,제주특별자치도 제주시 진군남2길 10-7,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.47552119,126.4771929,0,0,0,0,0,1
BT000012,산방산나들목,제주특별자치도 서귀포시 안덕면 사계남로 189,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.23028266,126.308134,0,0,0,0,0,1
BT000013,제주다와풀빌라,제주특별자치도 서귀포시 안덕면 소기왓로 81-4,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.24232974,126.3681387,0,0,0,0,0,1
BT000014,스놉부티쿠스테이,제주특별자치도 서귀포시 예래해안로 17,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.23321866,126.36943,0,0,0,0,0,1
BT000015,자연과사람들,제주특별자치도 제주시 조천읍 남조로 2185,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.46047489,126.6611223,0,0,0,0,0,1
BT000016,제이이피,제주특별자치도 서귀포시 태평로120번길 20,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.242671,126.535552,0,0,0,0,0,1
BT000017,농업회사법인경덕,제주특별자치도 제주시 조천읍 선교로 117,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.48693216,126.7060525,0,0,0,0,0,1
BT000018,도치돌,제주특별자치도 제주시 애월읍 천덕로 440-1,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.41982475,126.3391791,0,0,0,0,0,1
BT000019,동광메밀짬뽕,제주특별자치도 서귀포시 안덕면 신화역사로 581,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.31054828,126.3498085,0,0,0,0,0,1
BT000020,대평회센터,제주특별자치도 서귀포시 안덕면 대평로 52,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.23768242,126.3620592,0,0,0,0,0,1
BT000021,골체오름쉼터,제주특별자치도 제주시 조천읍 번영로 1656,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.45479682,126.7060857,0,0,0,0,0,2
BT000022,달스테이,제주특별자치도 제주시 애월읍 중산간서로 6333,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.45688686,126.4078767,0,0,0,0,0,1
BT000023,돈내코순두부한림점,제주특별자치도 제주시 한림읍 한상로 72,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.40970507,126.2824974,0,0,0,0,0,2
BT000024,동아물산,제주특별자치도 제주시 한림읍 한림로 564,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.40782979,126.2579761,0,0,0,0,0,2
BT000025,선래왓절,제주특별자치도 제주시 조천읍 선진길 66-2,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.45824253,126.7086637,0,0,0,0,0,1
BT000026,제주갤럭시호텔,제주특별자치도 제주시 남성로 33,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.50310055,126.5124983,0,0,0,0,0,1
BT000027,스퀘어오션타운,제주특별자치도 제주시 조천읍 신흥로 33,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.546511,126.65222,0,0,0,0,2,0
BT000028,라온랜드,제주특별자치도 제주시 한림읍 월림7길 155,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.355585,126.242011,0,0,0,0,2,0
BT000029,장촌한우마을,제주특별자치도 제주시 애월읍 천덕로 440-4,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.420124,126.338883,0,0,0,0,1,0
BT000030,도노미농산물,제주특별자치도 제주시 애월읍 곽봉로 213,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.42958611,126.313339,0,0,0,0,1,0
BT000031,제주코,제주특별자치도 제주시 한림읍 중산간서로 4494,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.372684,126.284578,0,0,0,0,1,0
BT000032,만복흑돼지,제주특별자치도 서귀포시 안덕면 산방로 53,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.243512,126.327026,0,0,0,0,1,0
BT000033,아만토브펜션,제주특별자치도 서귀포시 예래로 446,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.235836,126.370619,0,0,0,0,1,0
BT000034,캐릭파크,제주특별자치도 제주시 조천읍 선교로 264,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.479712,126.700689,0,0,0,0,2,0
BT000035,과수원피스,제주특별자치도 제주시 한림읍 한림로 176-2,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.385369,126.227464,0,0,0,0,1,0
BT000036,교래아름가든,제주특별자치도 제주시 조천읍 교래3길 24,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.435612,126.678779,0,0,0,0,1,0
BT000037,구구토종닭,제주특별자치도 제주시 조천읍 남조로 1767,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.425421,126.674423,0,0,0,0,1,0
BT000038,관통사,제주특별자치도 서귀포시 표선면 표선관정로 52,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.326648,126.826629,0,0,0,0,1,0
BT000039,꽃머채,제주특별자치도 제주시 애월읍 소길남길 202-4,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.418527,126.376817,0,0,0,0,1,0
BT000040,제주안전체험관,제주특별자치도 제주시,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.394694,126.372333,0,4,0,0,2,0
BT000041,음부리카페,제주특별자치도 제주시 한림읍 중산간서로 3905,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.352121,126.257607,0,0,0,0,1,0
BT000042,창고내음식점,제주특별자치도 서귀포시 안덕면 창천중앙로 55,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.267362,126.369285,0,0,0,0,1,0
BT000043,창천리복지회관,제주특별자치도 서귀포시 안덕면 창천중앙로 31,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.265612,126.368564,0,0,0,0,1,0
BT000044,대자연가든,제주특별자치도 제주시 조천읍 함덕리,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.5397877,126.675138,0,0,0,0,1,0
BT000045,동양콘도,제주특별자치도 제주시 애월읍 애월해안로 708,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.4833534,126.3771455,0,0,0,0,1,0
BT000046,금악정육식당,제주특별자치도 제주시 한림읍 중산간서로 4302,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.35894947,126.2942221,0,0,0,0,1,0
BT000047,한림교회,제주특별자치도 제주시 한림읍 한림로14길 13,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.41591328,126.2672042,0,0,0,0,1,0
BT000048,안다미로,제주특별자치도 제주시 조천읍 비자림로 648,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.43634933,126.6765756,0,0,0,0,1,0
BT000049,성결교회,제주특별자치도 서귀포시 중산간동로 8251,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.26134457,126.5357252,0,0,0,0,1,0
BT000050,자유렌트카,제주특별자치도 제주시 도두일동 1177-4,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.49811986,126.478865,0,0,0,0,3,0
BT000051,홍대감,제주특별자치도 제주시 구좌읍 비자림로 1772,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.4671298,126.7735825,0,0,0,0,1,0
BT000052,오픈박스,제주특별자치도 제주시 번영로 138,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.50478939,126.5602451,0,0,0,0,1,0
BT000053,벙커하우스,제주특별자치도 서귀포시 막숙포로41번길 66,24시간 이용가능,Y,보타리에너지(주),1588-5339,33.24057511,126.5191839,0,0,0,0,1,0
CV000011,에코티엘(제주),제주특별자치도 제주시 연동 251-69외,24시간 이용가능,Y,대영채비,1522-2573,33.489125,126.487631,0,0,0,0,0,1
CV000131,UFO펜션,제주특별자치도 제주시 애월읍 애월해안로 765,24시간 이용가능,Y,대영채비,1522-2573,33.485502,126.38184,0,2,0,0,0,0
CV000132,새소망의료재단,제주특별자치도 서귀포시 안덕면 한창로 110번길 61,24시간 이용가능,Y,대영채비,1522-2573,33.277861,126.362106,0,2,0,0,0,0
CV000138,영보맨션(입주자용),제주특별자치도 제주시 용담2동 609-2,24시간 이용가능,Y,대영채비,1522-2573,33.510627,126.506012,0,1,0,0,0,0
CV000139,동원리조트,제주특별자치도 서귀포시 서귀동 685,24시간 이용가능,Y,대영채비,1522-2573,33.24080826,126.562526,0,1,0,0,0,0
CV000140,제이앤클로이,제주특별자치도 서귀포시 대정읍 무릉리 3869-4,24시간 이용가능,Y,대영채비,1522-2573,33.257265,126.188916,0,2,0,0,0,0
CV000141,코스모스태홍누리안 5차아파트,제주특별자치도 제주시 연동 304-5,24시간 이용가능,Y,대영채비,1522-2573,33.48534121,126.4957886,0,2,0,0,0,0
CV000142,제이라움,제주특별자치도 서귀포시 대정읍 무릉리 3876-1,24시간 이용가능,Y,대영채비,1522-2573,33.25652285,126.1898483,0,2,0,0,0,0
CV000143,끌림36.5,제주특별자치도 제주시 애월읍 고내리 363-1,24시간 이용가능,Y,대영채비,1522-2573,33.470912,126.34763,0,2,0,0,0,0
CV000144,엘로이빌,제주특별자치도 제주시 연동 2415-3,24시간 이용가능,Y,대영채비,1522-2573,33.492878,126.481185,0,2,0,0,0,0
CV000145,서귀포시서부보건소 안덕보건지소,제주특별자치도 서귀포시 안덕면 화순리 1158-11,24시간 이용가능,Y,대영채비,1522-2573,33.250524,126.331392,0,1,0,0,0,0
CV000157,한국전기안전공사 제주지역본부,제주특별자치도 제주시 도령로 40,24시간 이용가능,Y,대영채비,1522-2573,33.487949,126.483349,0,4,0,0,0,0
CV000158,신광아파트,제주특별자치도 제주시 도령로 7길 20,24시간 이용가능,Y,대영채비,1522-2573,33.490793,126.4844048,0,1,0,0,0,0
CV000159,아라2차미다움,제주특별자치도 제주시 금월길 66,24시간 이용가능,Y,대영채비,1522-2573,33.48333,126.552549,0,3,0,0,0,0
CV000271,제주첨단과학단지(엘리트빌딩),제주특별자치도 제주시 첨단로 213-4,24시간 이용가능,N,대영채비,1522-2573,33.452903,126.572552,0,0,0,0,0,1
CV000272,제주첨단과학단지(스마트빌딩),제주특별자치도 제주시 첨단남길 42 (월평동),24시간 이용가능,N,대영채비,1522-2573,33.45373165,126.5725348,0,0,0,0,0,1
CV000273,제주첨단과학단지(세미양빌딩),제주특별자치도 제주시 첨단로 330,24시간 이용가능,N,대영채비,1522-2573,33.442338,126.57145,0,0,0,0,0,1
CV000277,모닝시티오피스텔,제주특별자치도 제주시 하귀9길 2,24시간 이용가능,N,대영채비,1522-2573,33.486521,126.414607,0,2,0,0,0,0
CV000304,더베이리조트,제주특별자치도 서귀포시 문필로35번길 46,24시간 이용가능,N,대영채비,1522-2573,33.241199,126.593487,0,2,0,0,0,0
CV000308,뉴오션리조트,제주특별자치도 제주시 애월읍 고내로 13길 59,24시간 이용가능,N,대영채비,1522-2573,33.469464,126.345585,0,1,0,0,0,0
CV000319,제주 에코그린리조트,제주특별자치도 제주시 한림읍 귀덕6길 94,24시간 이용가능,Y,대영채비,1522-2573,33.435572,126.291692,0,0,0,0,0,1
CV000327,지엔에프주식회사,제주특별자치도 제주시 구좌읍 김녕로21길 5-5,24시간 이용가능,N,대영채비,1522-2573,33.556432,126.754861,0,1,0,0,0,0
CV000342,뜨레모아7차 공동주택,제주특별자치도 제주시 광평중길 65-1,24시간 이용가능,Y,대영채비,1522-2573,33.479595,126.469105,0,2,0,0,0,0
CV000343,터닝포인트제주,제주특별자치도 서귀포시 성산읍 일주동로 5199-11,24시간 이용가능,N,대영채비,1522-2573,33.37301,126.872611,0,1,0,0,0,0
CV000344,글래드호텔엔리조트,제주특별자치도 서귀포시 안덕면 녹차분재로 216,24시간 이용가능,N,대영채비,1522-2573,33.305247,126.299204,0,7,0,0,0,0
CV000353,(유)다올-썬라이즈호텔 섭지코지점,제주특별자치도 서귀포시 성산읍 신양로 83,24시간 이용가능,Y,대영채비,1522-2573,33.4367196,126.918324,0,1,0,0,0,0
CV000358,(유)다올-성산썬라이즈호텔,제주특별자치도 서귀포시 성산읍 성산등용로17번길 35,24시간 이용가능,N,대영채비,1522-2573,33.462349,126.931026,0,2,0,0,0,0
CV000363,세기자동차공업사,제주특별자치도 제주시 서광로 77,24시간 이용가능,Y,대영채비,1522-2573,33.500464,126.504076,0,2,0,0,0,0
CV000371,아이고운힐에이,제주특별자치도 제주시 연오로 61-16,24시간 이용가능,Y,대영채비,1522-2573,33.48757,126.503842,0,2,0,0,0,0
CV000412,(유)다올-호텔아루미,제주특별자치도 서귀포시 색달중앙로 38,24시간 이용가능,N,대영채비,1522-2573,33.258573,126.413963,0,2,0,0,0,0
CV000417,(유)다올-중문썬라이즈,제주특별자치도 서귀포시 중문관광로 310,24시간 이용가능,N,대영채비(주),1522-2573,33.2475209,126.430568,0,1,0,0,0,0
CV000424,노형리츠하임 테라스파크,제주특별자치도 제주시 오광로 94,24시간 이용가능,N,대영채비(주),1522-2573,33.487624,126.458893,0,4,0,0,0,0
CV000451,라메르빌,제주특별자치도 제주시 도련3길 14,24시간 이용가능,Y,대영채비(주),1522-2573,33.50801296,126.586765,0,3,0,0,0,0
CV000521,민형파인즈,제주특별자치도 제주시 진군남4길 7-18,24시간 이용가능,Y,대영채비(주),1522-2595,33.474317,126.481013,0,3,0,0,0,0
CV000575,엠제이(MJ),제주특별자치도 제주시 구좌읍 해맞이해안로 1651,24시간 이용가능,Y,대영채비(주),1522-2573,33.528889,126.879296,0,2,0,0,0,0
CV000635,애월연어,제주특별자치도 제주시 애월읍 하소로 660,24시간 이용가능,Y,대영채비㈜,1522-2573,33.425659,126.395687,0,1,0,0,0,0
CV000636,제주앤성산,제주특별자치도 서귀포시 성산읍 고성중앙로 28-5,24시간 이용가능,Y,대영채비㈜,1522-2573,33.44712,126.907538,0,2,0,0,0,0
CV000653,마이카,제주특별자치도 서귀포시 남원읍 남조로 15,09:00~21:00,Y,대영채비(주),1522-2573,33.28109,126.720545,0,1,0,0,0,0
CV000661,우체국물류지원단,제주특별자치도 제주시 1100로 3307,09:00~18:00,Y,대영채비(주),1522-2573,33.481652,126.480318,0,2,0,0,0,0
CV000664,제주해양수산관리단,제주특별자치도 제주시 임항로 128,09:00~21:00,Y,대영채비(주),1522-2573,33.519403,126.538043,0,1,0,0,0,0
CV000671,CU 성산일주동로점,제주특별자치도 서귀포시 성산읍 일주동로 5210,24시간 이용가능,Y,대영채비(주),1522-2573,33.37319,126.870641,0,0,0,0,0,1
CV000672,여울목펜션,제주특별자치도 서귀포시 성산읍 삼달로 28-1,24시간 이용가능,Y,대영채비(주),1522-2573,33.369614,126.86605,0,0,0,0,0,1
CV000686,가시리 유채꽃길 펜션,제주특별자치도 서귀포시 표선면 녹산로 45,24시간 이용가능,Y,대영채비(주),1522-2573,33.363936,126.762529,0,0,0,0,0,1
CV000697,고영진,제주특별자치도 제주시 천수로8길 7,24시간 이용가능,Y,대영채비(주),15222573,33.503069,126.542845,0,2,0,0,0,0
CV000704,아라마루자치회,제주특별자치도 제주시 인다1길 45,09:00~18:00,Y,대영채비(주),15222573,33.474318,126.552983,0,4,0,0,0,0
CV000707,제주도수퍼마켓협동조합,제주특별자치도 제주시 오광로 82,09:00~21:00,Y,대영채비(주),1522-2595,33.488546,126.458286,0,2,0,0,0,0
CV000748,뜨레모아주택7차공동주택,제주특별자치도 제주시 광평중길 65-1,09:00~18:00,Y,대영채비(주),1522-2595,33.479595,126.469105,0,2,0,0,0,0
CV000836,CU편의점 서귀덕수점,제주특별자치도 서귀포시 안덕면 덕수서로 7,24시간 이용가능,Y,대영채비(주),1522-2573,33.25086714,126.3033401,0,0,0,0,0,1
CV000837,호텔서귀피안,제주특별자치도 서귀포시 보목로64번길 178,09:00~18:00,Y,대영채비(주),1522-2573,33.24435466,126.5907299,0,0,0,0,0,1
CV000843,성산보말죽칼국수,제주특별자치도 서귀포시 성산읍 해맞이해안로 2725,24시간 이용가능,Y,대영채비(주),1522-2573,33.47168354,126.9168988,0,0,0,0,0,1
CV000844,아우디 제주전시장,제주특별자치도 제주시 연삼로 111,09:00~18:00,Y,대영채비(주),1522-2573,33.493643,126.5042229,0,0,0,1,0,0
CV000847,레몬비 편의점 애월점,제주특별자치도 제주시 애월읍 애월해안로 852,24시간 이용가능,Y,대영채비(주),1522-2573,33.48874909,126.3890482,0,0,0,0,0,1
CV000863,남해오네뜨,제주특별자치도 제주시 삼무로11길 9,24시간 이용가능,N,대영채비(주),1522-2573,33.493041,126.496117,0,6,0,0,0,4
EN888888,이엔_연구소,제주특별자치도 제주시 첨단로 213-3,09:00~18:00,Y,이엔,1522-8626,33.453773,126.572199,0,1,0,0,0,0
EP200003,제주 삼달다방,제주특별자치도 서귀포시 성산읍 삼달신풍로 95-24,-,Y,이카플러그,이카플러그,33.37217693,126.8391971,0,2,0,0,0,0
EP200215,제주 노형성환그린1차,제주특별자치도 제주시 정존5길 39,-,Y,이카플러그,1833-4577,33.48511603,126.4714977,0,4,0,0,0,0
EP200216,제주 대기고등학교,제주특별자치도 제주시 번영로 453-6,-,Y,이카플러그,1833-4577,33.49250981,126.5932794,0,1,0,0,0,0
EP200217,제주 노형2차아이파크,제주특별자치도 제주시 노형12길 24,-,Y,이카플러그,1833-4577,33.48299998,126.4795911,0,5,0,0,0,0
EP200297,제주 소길리 황토민박,제주특별자치도 제주시 애월읍 광상로 595-29,-,Y,이카플러그,1833-4577,33.43503499,126.3719616,0,2,0,0,0,0
EP200298,제주 파리바게뜨 함덕해수욕장점,제주특별자치도 제주시 조천읍 신북로 473,-,Y,이카플러그,1833-4577,33.5436714,126.6610044,0,2,0,0,0,0
EV000040,제주 아라주원라비앙,"제주특별자치도 제주시 아연로 512 (아라일동, 아라 주원라비앙)","24시간 이용가능,입주민만 사용가능 거주자외출입제한",Y,에버온,1661-7766,33.47600106,126.5345814,0,1,0,0,0,0
EV003426,카페더라이트,제주특별자치도 서귀포시 성산읍 한도로 267,24시간 이용가능,Y,주식회사 에버온,1661-7766,33.46618298,126.9359147,0,0,0,0,0,1
GN000448,라온레저개발㈜,제주특별자치도 제주시 한경면 용금로 998,24시간 이용가능 ,Y,지엔텔,1544-4279,33.345183,126.278205,0,3,0,0,0,0
GN000449,켄싱턴리조트 서귀포점,제주특별자치도 서귀포시 이어도로 684,24시간 이용가능 ,Y,지엔텔,1544-4279,33.233813,126.488989,0,2,0,0,0,0
GN000450,해비치호텔앤드리조트㈜,제주특별자치도 서귀포시 원님로 399번길 319 ,24시간 이용가능,Y,지엔텔,1544-4279,33.359944,126.728177,0,3,0,0,0,0
GN000451,㈜캐슬렉스 제주,제주특별자치도 서귀포시 안덕면 평화로 1241,24시간 이용가능 ,Y,지엔텔,1544-4279,33.340751,126.349549,0,3,0,0,0,0
GN000452,라헨느리조트㈜,제주특별자치도 제주시 명림로 374 ,24시간 이용가능,Y,지엔텔,1544-4279,33.45313,126.614433,0,2,0,0,0,0
GN000455,그랑블제주알엔지㈜,제주특별자치도 제주시 한림읍 화전길 82,24시간 이용가능 ,Y,지엔텔,1544-4279,33.347926,126.368213,0,3,0,0,0,0
GN000456,테디벨리골프엔리조트,제주특별자치도 서귀포시 안덕면 한창로 365,24시간 이용가능,Y,지엔텔,1544-4279,33.293461,126.34893,0,2,0,0,0,0
GN000457,주식회사 비체올린,제주특별자치도 제주시 한경면 판조로 253-6,24시간 이용가능 ,Y,지엔텔,1544-4279,33.350286,126.218222,0,2,0,0,0,0
GN000458,우선종합주식회사,제주특별자치도 제주시 조천읍 함덕남2길 14,24시간 이용가능 ,Y,지엔텔,1544-4279,33.535489,126.661433,0,2,0,0,0,0
GN000459,뉴해안풍경,제주특별자치도 제주시 신사수2길 8-2,24시간 이용가능 ,Y,지엔텔,1544-4279,33.509029,126.474856,0,2,0,0,0,0
GN000460,주식회사 캔디원,제주특별자치도 제주시 조천읍 선교로 384 ,24시간 이용가능,Y,지엔텔,1544-4279,33.471106,126.707937,0,2,0,0,0,0
GN000464,달빛바다팬션,제주특별자치도 제주시 어영길 64-12,24시간 이용가능 ,Y,지엔텔,1544-4279,33.222774,126.293236,0,1,0,0,0,0
GN000465,제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,24시간 이용가능 ,Y,지엔텔,1544-4279,33.329891,126.814854,0,2,0,0,0,0
GN000466,해변풍경 민박,제주특별자치도 제주시 도두봉2길 71,24시간 이용가능 ,Y,지엔텔,1544-4279,33.507503,126.475673,0,1,0,0,0,0
GN000469,주식회사 노형호텔,제주특별자치도 제주시 수덕1길 7,24시간 이용가능,N,지엔텔,1544-4279,33.4863,126.478235,0,2,0,0,0,0
GN000473,제주조랑말타운,제주특별자치도 서귀포시 번영로 2486 ,24시간 이용가능,Y,지엔텔,1544-4279,33.408058,126.772623,0,2,0,0,0,0
GN000474,느영나영초가집,제주특별자치도 서귀포시 남원읍 태위로 483,24시간 이용가능 ,Y,지엔텔,1544-4279,33.275429,126.699023,0,2,0,0,0,0
GN000476,동부휴게소,제주특별자치도 제주시 조천읍 번영로 1619 ,24시간 이용가능,Y,지엔텔,1544-4279,33.457519,126.703718,0,1,0,0,0,0
GN000477,이랜드파크켄싱턴리조트제주한림점,제주특별자치도 제주시 한림읍 한림해안로 530,24시간 이용가능 ,Y,지엔텔,1544-4279,33.436024,126.274542,0,2,0,0,0,0
GN000478,에코럭스,제주특별자치도 서귀포시 김정문화로 27번길 9-1,24시간 이용가능 ,Y,지엔텔,1544-4279,33.252609,126.507706,0,2,0,0,0,0
GN000479,라온랜드 주식회사,제주특별자치도 제주시 한림읍 월림 7길 155,24시간 이용가능 ,Y,지엔텔,1544-4279,33.35564,126.241944,0,3,0,0,0,0
GN000480,나인스파빌,제주특별자치도 제주시 애월읍 하광로 518,24시간 이용가능 ,Y,지엔텔,1544-4279,33.445626,126.430258,0,2,0,0,0,0
GN000482,아모르하우스,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-18,24시간 이용가능 ,Y,지엔텔,1544-4279,33.50906,126.901903,0,2,0,0,0,0
GN000483,㈜백상,제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11,24시간 이용가능 ,Y,지엔텔,1544-4279,33.276475,126.305386,0,2,0,0,0,0
GN000485,아띠랑스,제주특별자치도 서귀포시 해맞이해안로 2614,24시간 이용가능 ,Y,지엔텔,1544-4279,33.477758,126.909365,0,2,0,0,0,0
GN000486,블루마운틴커피랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4255,24시간 이용가능 ,Y,지엔텔,1544-4279,33.380291,126.837147,0,2,0,0,0,0
GN000489,돈내코힐리조트,제주특별자치도 서귀포시 돈내코로 178,24시간 이용가능 ,Y,지엔텔,1544-4279,33.303032,126.578505,0,2,0,0,0,0
GN000490,그랜드메르호텔,제주특별자치도 서귀포시 논짓물로 45,24시간 이용가능 ,Y,지엔텔,1544-4279,33.239876,126.386022,0,2,0,0,0,0
GN000491,오드리인제주/㈜갤러리,제주특별자치도 제주시 서해안로 100,24시간 이용가능 ,Y,지엔텔,1544-4279,33.503415,126.460452,0,2,0,0,0,0
GN000492,크리스마스,제주특별자치도 제주시 구좌읍 해맞이해안로 2030-8,24시간 이용가능 ,Y,지엔텔,1544-4279,33.50933,126.900271,0,2,0,0,0,0
GN000493,더썸하우스,"제주특별자치도 서귀포시 성산읍 난고로 42번길 110, 103동",24시간 이용가능 ,Y,지엔텔,1544-4279,33.443542,126.906517,0,2,0,0,0,0
GN000496,조은리조트,제주특별자치도 서귀포시 이어도로 721,24시간 이용가능 ,Y,지엔텔,1544-4279,33.236052,126.492155,0,2,0,0,0,0
GN000497,동백동산,제주특별자치도 제주시 조천읍 북흘로 378 ,24시간 이용가능,Y,지엔텔,1544-4279,33.516643,126.706132,0,1,0,0,0,0
GN000498,지중해리조트,제주특별자치도 서귀포시 남원읍 남태해안로 445,24시간 이용가능 ,Y,지엔텔,1544-4279,33.283082,126.746964,0,1,0,0,0,0
GN000499,㈜에이치엠자산관리,제주특별자치도 서귀포시 대정읍 에듀시티로 102 ,24시간 이용가능,Y,지엔텔,1544-4279,33.495621,126.90652,0,2,0,0,0,0
GN000500,동복리671,제주특별자치도 제주시 구좌읍 구좌해안로 52-13,24시간 이용가능 ,Y,지엔텔,1544-4279,33.556326,126.720576,0,2,0,0,0,0
GN000501,하이랜드,제주특별자치도 서귀포시 이어도로 244,24시간 이용가능 ,Y,지엔텔,1544-4279,33.242581,126.445318,0,1,0,0,0,0
GN000503,20210319_계약해지_브런치더썸,"제주특별자치도 서귀포시 일주동로 8921, 1층",24시간 이용가능,Y,지엔텔,1544-4279,33.252249,126.537868,0,2,0,0,0,0
GN000504,오션베스트빌구내,제주특별자치도 제주시 조천읍 조함해안로 221,24시간 이용가능 ,Y,지엔텔,1544-4279,33.553275,126.644754,0,2,0,0,0,0
GN000505,알프스보석궁전테마파크,제주특별자치도 제주시 한경면 연명로 159-7,24시간 이용가능 ,Y,지엔텔,1544-4279,33.291234,126.249147,0,2,0,0,0,0
GN000506,도라미펜션,제주특별자치도 서귀포시 일주동로 8215,24시간 이용가능 ,Y,지엔텔,1544-4279,33.260353,126.609648,0,1,0,0,0,0
GN000507,나우씨앤씨,제주특별자치도 서귀포시 하신상로 166,24시간 이용가능 ,Y,지엔텔,1544-4279,33.272428,126.610353,0,2,0,0,0,0
GN000508,소금막호스텔,제주특별자치도 서귀포시 쇠소깍로 151-10,24시간 이용가능 ,Y,지엔텔,1544-4279,33.25067,126.620559,0,1,0,0,0,0
GN000509,제주아이브,제주특별자치도 서귀포시 산록남로 1966-34,24시간 이용가능 ,Y,지엔텔,1544-4279,33.288872,126.496904,0,2,0,0,0,0
GN000510,디스이즈핫,제주특별자치도 제주시 구좌읍 하도15길 153-5,24시간 이용가능 ,Y,지엔텔,1544-4279,33.513253,126.897377,0,1,0,0,0,0
GN000511,갯그시,제주특별자치도 서귀포시 성산읍 환해장성로 469,24시간 이용가능 ,Y,지엔텔,1544-4279,33.399071,126.90477,0,2,0,0,0,0
GN000513,금앤옥통나무펜션,제주특별자치도 서귀포시 남원읍 중산간동로 7141번길 6,24시간 이용가능 ,Y,지엔텔,1544-4279,33.283205,126.629345,0,2,0,0,0,0
